-1.74,1.66
1.24,-1.18
0.29,-0.40
-0.13,0.09
-0.39,0.38
-1.79,1.73
0.71,-0.77
1.39,-1.48
1.15,-1.43
0.13,-0.07
0.05,-0.07
1.90,-1.80
1.48,-1.42
0.32,-0.30
-1.11,1.00
0.51,-0.62
-1.58,1.45
-0.46,0.44
-0.49,0.37
0.31,-0.30
0.85,-0.77
0.61,-0.69
-0.66,0.65
0.99,-0.94
-0.73,0.62
0.43,-0.42
-0.50,0.35
-1.77,1.66
-0.65,0.88
-2.29,2.35
0.74,-0.66
0.44,-0.44
-0.41,0.51
0.40,-0.36
-2.17,2.19
1.27,-1.11
-0.94,1.00
-0.59,0.66
-0.04,0.01
0.70,-0.89
-0.85,0.80
-0.14,0.02
0.18,-0.18
1.20,-1.15
0.98,-0.91
0.08,0.04
-0.33,0.39
-1.12,1.10
0.08,-0.10
-0.99,1.09
-1.94,1.98
0.18,-0.15
0.44,-0.37
-0.74,0.93
2.39,-2.40
-1.91,1.86
-0.07,-0.09
-2.00,2.02
-0.36,0.56
-0.52,0.69
0.72,-0.81
0.69,-0.73
1.54,-1.49
-2.26,2.25
2.33,-2.15
0.00,-0.07
-1.30,1.45
1.11,-1.16
-0.23,0.29
-0.14,0.13
-0.04,0.13
1.05,-0.80
-1.22,1.20
0.76,-0.77
2.17,-2.02
0.82,-0.96
0.34,-0.36
-1.61,1.72
0.74,-0.64
0.11,-0.09
-1.40,1.32
0.21,-0.23
-1.96,1.98
0.75,-0.92
-0.59,0.63
-1.39,1.32
-1.26,1.17
-0.53,0.50
-1.10,0.92
0.55,-0.68
0.39,-0.42
-1.48,1.38
0.53,-0.56
-0.96,1.06
-1.30,1.14
0.84,-0.84
-1.16,1.25
0.02,-0.05
0.93,-0.79
0.97,-0.98
-0.65,0.54
-2.07,2.04
1.28,-1.27
0.72,-0.81
-1.65,1.63
-0.07,-0.01
-2.12,1.90
-1.01,0.92
1.06,-1.11
-0.68,0.76
1.32,-1.49
-1.05,1.00
-1.25,1.20
-0.49,0.44
0.11,-0.07
-1.59,1.62
0.14,-0.14
-0.24,0.27
-0.85,0.91
1.19,-1.21
1.51,-1.61
-1.30,1.18
0.17,-0.09
0.03,-0.04
-0.35,0.26
0.21,-0.23
-1.42,1.59
1.28,-1.26
-0.27,0.16
0.26,-0.28
1.55,-1.23
-0.05,0.06
0.37,-0.33
-1.29,1.47
-0.76,0.84
0.10,0.02
0.00,0.14
-0.50,0.56
-0.05,0.06
-0.65,0.57
0.41,-0.39
0.09,-0.04
-1.91,1.83
0.81,-0.65
-0.30,0.42
0.18,-0.09
0.61,-0.48
0.76,-0.80
1.18,-1.17
-0.78,0.66
-2.09,1.97
-0.62,0.58
-1.11,1.23
2.56,-2.60
0.35,-0.34
1.47,-1.41
0.14,-0.28
0.85,-0.79
0.22,-0.31
-0.03,0.13
-0.80,0.80
0.84,-0.73
-0.67,0.67
-1.03,0.85
0.95,-0.79
0.51,-0.51
-0.31,0.30
0.30,-0.45
-0.26,0.23
1.63,-1.50
-0.24,0.29
-0.21,0.11
0.64,-0.62
1.49,-1.45
0.26,-0.34
-0.51,0.43
0.81,-0.72
-0.80,0.73
-0.07,0.22
1.22,-1.30
-1.26,1.21
-0.84,0.83
1.91,-1.83
0.10,-0.18
-0.91,1.03
0.74,-0.58
0.12,-0.23
0.39,-0.46
-1.09,1.06
-1.58,1.65
-0.22,0.40
-3.74,3.75
0.16,-0.21
0.40,-0.45
1.72,-1.89
-0.91,0.91
-0.35,0.47
0.90,-0.93
0.93,-0.85
0.15,-0.20
0.01,-0.06
0.15,-0.26
0.73,-0.78
-0.89,1.04
-0.76,0.66
1.07,-1.06
0.29,-0.25
0.17,-0.10
-0.70,0.75
0.29,-0.25
1.50,-1.60
0.98,-0.91
-0.02,-0.11
0.78,-0.79
-1.09,1.18
0.14,-0.11
-0.53,0.31
0.21,-0.25
-0.45,0.32
0.83,-0.81
0.11,-0.16
-0.24,0.26
-0.36,0.41
-1.20,1.20
0.66,-0.66
-0.01,0.21
0.29,-0.21
-0.95,1.08
-0.28,0.42
-0.16,0.22
-1.88,1.89
-1.36,1.41
0.71,-0.85
0.09,-0.16
1.26,-1.35
-0.60,0.61
-0.95,0.81
-0.68,0.88
0.97,-0.85
1.06,-1.05
1.62,-1.80
